0.10000249927728862	8.310129757943312E-5	
0.9999893501371319	8.363543737317813E-6	
0.18045451946206423	8.310129757943312E-5	
0.6990701344182599	8.310129757943312E-5	
0.6085229678200095	8.310129757943312E-5	
0.22367156140846983	8.363543737317813E-6	
0.3932598931934723	8.363543737317813E-6	
0.7906588844923633	8.363543737317813E-6	
0.26776134150368996	8.363543737317813E-6	
0.1156052691858282	8.310129757943312E-5	
0.15569356568714682	8.363543737317813E-6	
0.4552693153186692	8.363543737317813E-6	
0.5429697583421065	8.363543737317813E-6	
0.31221853463670063	8.363543737317813E-6	
0.33847702350723585	8.310129757943312E-5	
0.10813080692414001	8.363543737317813E-6	
0.12830773523641864	8.363543737317813E-6	
0.14742150268509888	8.363543737317813E-6	
0.9283412813246293	8.310129757943312E-5	
0.4954347222400737	8.363543737317813E-6	
