0.36368067178761154	1.1710422631522473E-4	
0.5517924771497048	2.3707405480988264E-4	
0.5677064112573367	2.3707405480988264E-4	
0.3977750549925554	1.1710422631522473E-4	
0.7085556478054609	1.1710422631522473E-4	
0.16414405384550165	2.3707405480988264E-4	
0.32503436040818073	1.1710422631522473E-4	
0.43535320355020196	1.1710422631522473E-4	
0.5640747928646312	6.50301589399378E-5	
0.31156132668409575	2.3707405480988264E-4	
0.7753680612005851	1.1710422631522473E-4	
0.8717044748607898	2.3707405480988264E-4	
0.2834203976237977	6.177250794213101E-5	
0.35318779141908296	1.1710422631522473E-4	
0.4958628218318346	2.3707405480988264E-4	
0.6248719050842553	2.3707405480988264E-4	
0.31983947927798095	2.3707405480988264E-4	
0.6869999809319581	1.1710422631522473E-4	
0.389596490904203	2.3707405480988264E-4	
0.23548193405979229	1.1710422631522473E-4	
